time,lon,lat,precipitation
2025-06-01,88.15,27.350000000000012,1.125
2025-06-01,88.15,27.450000000000006,0.53
2025-06-01,88.15,27.55,0.56
2025-06-01,88.15,27.65000000000001,0.19999999
2025-06-01,88.15,27.750000000000004,2.245
2025-06-01,88.15,27.850000000000012,2.185
2025-06-01,88.15,27.950000000000006,0.7
2025-06-01,88.15,28.05,0.36499998
2025-06-01,88.15,28.15000000000001,0.0
2025-06-01,88.15,28.250000000000004,0.0
2025-06-01,88.15,28.350000000000012,0.0
2025-06-01,88.15,28.450000000000006,0.0
2025-06-01,88.15,28.55,0.0
2025-06-01,88.15,28.65000000000001,0.0
2025-06-01,88.15,28.750000000000004,0.0
2025-06-01,88.15,28.850000000000012,0.0
2025-06-01,88.15,28.950000000000006,0.0
2025-06-01,88.15,29.05,0.0
2025-06-01,88.15,29.15000000000001,0.0
2025-06-01,88.15,29.250000000000004,0.0
2025-06-01,88.15,29.350000000000012,0.0
2025-06-01,88.15,29.450000000000006,0.0
2025-06-01,88.15,29.55,0.0
2025-06-01,88.15,29.65000000000001,0.0
2025-06-01,88.15,29.750000000000004,0.0
2025-06-01,88.15,29.850000000000012,0.0
2025-06-01,88.15,29.950000000000006,0.0
2025-06-01,88.25,21.05,1.555
2025-06-01,88.25,21.15000000000001,1.3349998
2025-06-01,88.25,21.250000000000004,1.1599998
2025-06-01,88.25,21.350000000000012,0.45
2025-06-01,88.25,21.450000000000006,0.48
2025-06-01,88.25,21.55,1.6249999
2025-06-01,88.25,21.65000000000001,0.355
2025-06-01,88.25,21.750000000000004,0.28499997
2025-06-01,88.25,21.850000000000012,0.15
2025-06-01,88.25,21.950000000000006,0.285
2025-06-01,88.25,22.05,0.39
2025-06-01,88.25,22.15000000000001,0.655
2025-06-01,88.25,22.250000000000004,0.81500006
2025-06-01,88.25,22.350000000000012,1.005
2025-06-01,88.25,22.450000000000006,1.78
2025-06-01,88.25,22.55,3.7649999
2025-06-01,88.25,22.65000000000001,3.11
2025-06-01,88.25,22.750000000000004,2.405
2025-06-01,88.25,22.850000000000012,0.36
2025-06-01,88.25,22.950000000000006,1.8699999
2025-06-01,88.25,23.05,1.425
2025-06-01,88.25,23.15000000000001,0.885
2025-06-01,88.25,23.250000000000004,0.345
2025-06-01,88.25,23.350000000000012,0.0
2025-06-01,88.25,23.450000000000006,0.03
2025-06-01,88.25,23.55,0.235
2025-06-01,88.25,23.65000000000001,0.935
2025-06-01,88.25,23.750000000000004,0.044999998
2025-06-01,88.25,23.850000000000012,0.0
2025-06-01,88.25,23.950000000000006,0.0
2025-06-01,88.25,24.05,0.01
2025-06-01,88.25,24.15000000000001,0.46999997
2025-06-01,88.25,24.250000000000004,1.165
2025-06-01,88.25,24.350000000000012,7.4750004
2025-06-01,88.25,24.450000000000006,9.075001
2025-06-01,88.25,24.55,12.77
2025-06-01,88.25,24.65000000000001,16.845
2025-06-01,88.25,24.750000000000004,23.3
2025-06-01,88.25,24.850000000000012,20.16
2025-06-01,88.25,24.950000000000006,20.7
2025-06-01,88.25,25.05,26.424997
2025-06-01,88.25,25.15000000000001,24.515001
2025-06-01,88.25,25.250000000000004,16.445
2025-06-01,88.25,25.350000000000012,12.164999
2025-06-01,88.25,25.450000000000006,19.855
2025-06-01,88.25,25.55,51.865005
2025-06-01,88.25,25.65000000000001,32.039997
2025-06-01,88.25,25.750000000000004,16.6
2025-06-01,88.25,25.850000000000012,8.63
2025-06-01,88.25,25.950000000000006,5.4349995
2025-06-01,88.25,26.05,0.72999996
2025-06-01,88.25,26.15000000000001,1.4099998
2025-06-01,88.25,26.250000000000004,3.1349998
2025-06-01,88.25,26.350000000000012,3.98
2025-06-01,88.25,26.450000000000006,2.76
2025-06-01,88.25,26.55,7.665
2025-06-01,88.25,26.65000000000001,17.835
2025-06-01,88.25,26.750000000000004,22.59
2025-06-01,88.25,26.850000000000012,25.900002
2025-06-01,88.25,26.950000000000006,19.644999
2025-06-01,88.25,27.05,10.875
2025-06-01,88.25,27.15000000000001,8.219999
2025-06-01,88.25,27.250000000000004,5.9749994
2025-06-01,88.25,27.350000000000012,4.205
2025-06-01,88.25,27.450000000000006,0.38
2025-06-01,88.25,27.55,1.18
2025-06-01,88.25,27.65000000000001,0.23499998
2025-06-01,88.25,27.750000000000004,1.675
2025-06-01,88.25,27.850000000000012,0.935
2025-06-01,88.25,27.950000000000006,0.0
2025-06-01,88.25,28.05,0.0
2025-06-01,88.25,28.15000000000001,0.0
2025-06-01,88.25,28.250000000000004,0.0
2025-06-01,88.25,28.350000000000012,0.0
2025-06-01,88.25,28.450000000000006,0.0
2025-06-01,88.25,28.55,0.0
2025-06-01,88.25,28.65000000000001,0.0
2025-06-01,88.25,28.750000000000004,0.0
2025-06-01,88.25,28.850000000000012,0.0
2025-06-01,88.25,28.950000000000006,0.0
2025-06-01,88.25,29.05,0.0
2025-06-01,88.25,29.15000000000001,0.0
2025-06-01,88.25,29.250000000000004,0.0
2025-06-01,88.25,29.350000000000012,0.0
2025-06-01,88.25,29.450000000000006,0.0
2025-06-01,88.25,29.55,0.0
2025-06-01,88.25,29.65000000000001,0.0
2025-06-01,88.25,29.750000000000004,0.0
2025-06-01,88.25,29.850000000000012,0.0
2025-06-01,88.25,29.950000000000006,0.0
2025-06-01,88.35,21.05,1.6099999
2025-06-01,88.35,21.15000000000001,1.3999999
2025-06-01,88.35,21.250000000000004,1.1899999
2025-06-01,88.35,21.350000000000012,0.39999998
2025-06-01,88.35,21.450000000000006,0.525
2025-06-01,88.35,21.55,1.115
2025-06-01,88.35,21.65000000000001,0.315
2025-06-01,88.35,21.750000000000004,0.12499999
2025-06-01,88.35,21.850000000000012,0.25
2025-06-01,88.35,21.950000000000006,0.67999995
2025-06-01,88.35,22.05,1.6400001
2025-06-01,88.35,22.15000000000001,1.4799999
2025-06-01,88.35,22.250000000000004,1.4799999
2025-06-01,88.35,22.350000000000012,1.56
2025-06-01,88.35,22.450000000000006,2.995
2025-06-01,88.35,22.55,5.0099998
2025-06-01,88.35,22.65000000000001,3.3449998
2025-06-01,88.35,22.750000000000004,1.8949997
2025-06-01,88.35,22.850000000000012,0.53
2025-06-01,88.35,22.950000000000006,2.1299999
2025-06-01,88.35,23.05,1.635
2025-06-01,88.35,23.15000000000001,1.4
2025-06-01,88.35,23.250000000000004,0.32999998
2025-06-01,88.35,23.350000000000012,0.024999999
2025-06-01,88.35,23.450000000000006,0.04
2025-06-01,88.35,23.55,0.615
2025-06-01,88.35,23.65000000000001,2.355
2025-06-01,88.35,23.750000000000004,0.325
2025-06-01,88.35,23.850000000000012,0.0
2025-06-01,88.35,23.950000000000006,0.0
2025-06-01,88.35,24.05,0.01
2025-06-01,88.35,24.15000000000001,0.125
2025-06-01,88.35,24.250000000000004,0.5799999
2025-06-01,88.35,24.350000000000012,3.585
2025-06-01,88.35,24.450000000000006,5.2699995
2025-06-01,88.35,24.55,7.5049996
2025-06-01,88.35,24.65000000000001,12.785
2025-06-01,88.35,24.750000000000004,17.949999
2025-06-01,88.35,24.850000000000012,29.154999
2025-06-01,88.35,24.950000000000006,27.475002
2025-06-01,88.35,25.05,30.945002
2025-06-01,88.35,25.15000000000001,18.71
2025-06-01,88.35,25.250000000000004,10.244999
2025-06-01,88.35,25.350000000000012,10.854999
2025-06-01,88.35,25.450000000000006,15.289999
2025-06-01,88.35,25.55,47.635
2025-06-01,88.35,25.65000000000001,33.715
2025-06-01,88.35,25.750000000000004,17.01
2025-06-01,88.35,25.850000000000012,7.745
2025-06-01,88.35,25.950000000000006,5.2000003
2025-06-01,88.35,26.05,0.78
2025-06-01,88.35,26.15000000000001,2.3999999
2025-06-01,88.35,26.250000000000004,1.525
2025-06-01,88.35,26.350000000000012,1.3299999
2025-06-01,88.35,26.450000000000006,1.4899999
2025-06-01,88.35,26.55,3.955
2025-06-01,88.35,26.65000000000001,13.554998
2025-06-01,88.35,26.750000000000004,20.865
2025-06-01,88.35,26.850000000000012,23.919998
2025-06-01,88.35,26.950000000000006,19.66
2025-06-01,88.35,27.05,12.025002
2025-06-01,88.35,27.15000000000001,9.219999
2025-06-01,88.35,27.250000000000004,6.785
2025-06-01,88.35,27.350000000000012,9.559999
2025-06-01,88.35,27.450000000000006,0.635
2025-06-01,88.35,27.55,1.305
2025-06-01,88.35,27.65000000000001,0.17999999
2025-06-01,88.35,27.750000000000004,1.69
2025-06-01,88.35,27.850000000000012,0.0
2025-06-01,88.35,27.950000000000006,0.0
2025-06-01,88.35,28.05,4.0649996
2025-06-01,88.35,28.15000000000001,0.0
2025-06-01,88.35,28.250000000000004,0.0
2025-06-01,88.35,28.350000000000012,0.0
2025-06-01,88.35,28.450000000000006,0.0
2025-06-01,88.35,28.55,0.0
2025-06-01,88.35,28.65000000000001,0.0
2025-06-01,88.35,28.750000000000004,0.0
2025-06-01,88.35,28.850000000000012,0.0
2025-06-01,88.35,28.950000000000006,0.0
2025-06-01,88.35,29.05,0.0
2025-06-01,88.35,29.15000000000001,0.0
2025-06-01,88.35,29.250000000000004,0.0
2025-06-01,88.35,29.350000000000012,0.0
2025-06-01,88.35,29.450000000000006,0.0
2025-06-01,88.35,29.55,0.0
2025-06-01,88.35,29.65000000000001,0.0
2025-06-01,88.35,29.750000000000004,0.0
2025-06-01,88.35,29.850000000000012,0.0
2025-06-01,88.35,29.950000000000006,0.0
2025-06-01,88.45,21.05,1.635
2025-06-01,88.45,21.15000000000001,1.6649997
2025-06-01,88.45,21.250000000000004,1.4549999
2025-06-01,88.45,21.350000000000012,0.69
2025-06-01,88.45,21.450000000000006,0.755
2025-06-01,88.45,21.55,1.1099999
2025-06-01,88.45,21.65000000000001,0.31
2025-06-01,88.45,21.750000000000004,0.055
2025-06-01,88.45,21.850000000000012,0.65999997
2025-06-01,88.45,21.950000000000006,1.4499999
2025-06-01,88.45,22.05,3.625
2025-06-01,88.45,22.15000000000001,1.9999999
2025-06-01,88.45,22.250000000000004,1.69
2025-06-01,88.45,22.350000000000012,2.1799998
2025-06-01,88.45,22.450000000000006,5.645
2025-06-01,88.45,22.55,5.91
2025-06-01,88.45,22.65000000000001,3.7000003
2025-06-01,88.45,22.750000000000004,2.5600002
2025-06-01,88.45,22.850000000000012,1.6649998
2025-06-01,88.45,22.950000000000006,2.61
2025-06-01,88.45,23.05,1.9399999
2025-06-01,88.45,23.15000000000001,1.3699999
2025-06-01,88.45,23.250000000000004,0.089999996
2025-06-01,88.45,23.350000000000012,0.02
2025-06-01,88.45,23.450000000000006,0.0
2025-06-01,88.45,23.55,0.195
2025-06-01,88.45,23.65000000000001,1.04
2025-06-01,88.45,23.750000000000004,0.32
2025-06-01,88.45,23.850000000000012,0.005
2025-06-01,88.45,23.950000000000006,0.0
2025-06-01,88.45,24.05,0.0
2025-06-01,88.45,24.15000000000001,0.024999999
2025-06-01,88.45,24.250000000000004,0.145
2025-06-01,88.45,24.350000000000012,0.55999994
2025-06-01,88.45,24.450000000000006,1.69
2025-06-01,88.45,24.55,2.9299998
2025-06-01,88.45,24.65000000000001,7.495
2025-06-01,88.45,24.750000000000004,11.849999
2025-06-01,88.45,24.850000000000012,22.535
2025-06-01,88.45,24.950000000000006,27.399998
2025-06-01,88.45,25.05,29.5
2025-06-01,88.45,25.15000000000001,19.225
2025-06-01,88.45,25.250000000000004,9.145
2025-06-01,88.45,25.350000000000012,9.625
2025-06-01,88.45,25.450000000000006,15.035
2025-06-01,88.45,25.55,33.954998
2025-06-01,88.45,25.65000000000001,32.53
2025-06-01,88.45,25.750000000000004,18.310001
2025-06-01,88.45,25.850000000000012,8.424999
2025-06-01,88.45,25.950000000000006,4.585
2025-06-01,88.45,26.05,1.8399999
2025-06-01,88.45,26.15000000000001,2.7949998
2025-06-01,88.45,26.250000000000004,1.6400001
2025-06-01,88.45,26.350000000000012,0.355
2025-06-01,88.45,26.450000000000006,0.80500007
2025-06-01,88.45,26.55,2.655
2025-06-01,88.45,26.65000000000001,9.44
2025-06-01,88.45,26.750000000000004,17.055
2025-06-01,88.45,26.850000000000012,20.734999
2025-06-01,88.45,26.950000000000006,20.46
2025-06-01,88.45,27.05,13.054999
2025-06-01,88.45,27.15000000000001,10.504999
2025-06-01,88.45,27.250000000000004,6.0549994
2025-06-01,88.45,27.350000000000012,9.455
2025-06-01,88.45,27.450000000000006,1.615
2025-06-01,88.45,27.55,0.78999996
2025-06-01,88.45,27.65000000000001,0.0
2025-06-01,88.45,27.750000000000004,3.1749997
2025-06-01,88.45,27.850000000000012,0.0
2025-06-01,88.45,27.950000000000006,0.0
2025-06-01,88.45,28.05,1.3
2025-06-01,88.45,28.15000000000001,0.0
2025-06-01,88.45,28.250000000000004,0.0
2025-06-01,88.45,28.350000000000012,0.0
2025-06-01,88.45,28.450000000000006,0.0
2025-06-01,88.45,28.55,0.0
2025-06-01,88.45,28.65000000000001,0.0
2025-06-01,88.45,28.750000000000004,0.0
2025-06-01,88.45,28.850000000000012,0.0
2025-06-01,88.45,28.950000000000006,0.0
2025-06-01,88.45,29.05,0.0
2025-06-01,88.45,29.15000000000001,0.0
2025-06-01,88.45,29.250000000000004,0.0
2025-06-01,88.45,29.350000000000012,0.0
2025-06-01,88.45,29.450000000000006,0.0
2025-06-01,88.45,29.55,0.0
2025-06-01,88.45,29.65000000000001,0.0
2025-06-01,88.45,29.750000000000004,0.0
2025-06-01,88.45,29.850000000000012,0.0
2025-06-01,88.45,29.950000000000006,0.0
2025-06-01,88.55,21.05,1.7349998
2025-06-01,88.55,21.15000000000001,1.7900001
2025-06-01,88.55,21.250000000000004,1.6200001
2025-06-01,88.55,21.350000000000012,0.88
2025-06-01,88.55,21.450000000000006,0.725
2025-06-01,88.55,21.55,0.62
2025-06-01,88.55,21.65000000000001,0.185
2025-06-01,88.55,21.750000000000004,0.29999998
2025-06-01,88.55,21.850000000000012,1.1
2025-06-01,88.55,21.950000000000006,2.575
2025-06-01,88.55,22.05,2.365
2025-06-01,88.55,22.15000000000001,1.615
2025-06-01,88.55,22.250000000000004,1.06
2025-06-01,88.55,22.350000000000012,2.135
2025-06-01,88.55,22.450000000000006,6.375
2025-06-01,88.55,22.55,7.125
2025-06-01,88.55,22.65000000000001,5.755
2025-06-01,88.55,22.750000000000004,3.9100003
2025-06-01,88.55,22.850000000000012,3.3400002
2025-06-01,88.55,22.950000000000006,3.795
2025-06-01,88.55,23.05,1.8199999
2025-06-01,88.55,23.15000000000001,1.245
2025-06-01,88.55,23.250000000000004,0.0
2025-06-01,88.55,23.350000000000012,0.0
2025-06-01,88.55,23.450000000000006,0.0
2025-06-01,88.55,23.55,0.0
2025-06-01,88.55,23.65000000000001,0.074999996
2025-06-01,88.55,23.750000000000004,0.01
2025-06-01,88.55,23.850000000000012,0.0
2025-06-01,88.55,23.950000000000006,0.0
2025-06-01,88.55,24.05,0.0
2025-06-01,88.55,24.15000000000001,0.005
2025-06-01,88.55,24.250000000000004,0.03
2025-06-01,88.55,24.350000000000012,0.275
2025-06-01,88.55,24.450000000000006,1.385
2025-06-01,88.55,24.55,2.7299998
2025-06-01,88.55,24.65000000000001,5.545
2025-06-01,88.55,24.750000000000004,9.794999
2025-06-01,88.55,24.850000000000012,21.779999
2025-06-01,88.55,24.950000000000006,27.184998
2025-06-01,88.55,25.05,36.585
2025-06-01,88.55,25.15000000000001,29.519997
2025-06-01,88.55,25.250000000000004,10.14
2025-06-01,88.55,25.350000000000012,11.18
2025-06-01,88.55,25.450000000000006,19.454998
2025-06-01,88.55,25.55,31.194998
2025-06-01,88.55,25.65000000000001,28.11
2025-06-01,88.55,25.750000000000004,19.655003
2025-06-01,88.55,25.850000000000012,8.615
2025-06-01,88.55,25.950000000000006,3.0499997
2025-06-01,88.55,26.05,1.525
2025-06-01,88.55,26.15000000000001,3.5499997
2025-06-01,88.55,26.250000000000004,4.665
2025-06-01,88.55,26.350000000000012,2.635
2025-06-01,88.55,26.450000000000006,1.48
2025-06-01,88.55,26.55,1.895
2025-06-01,88.55,26.65000000000001,4.35
2025-06-01,88.55,26.750000000000004,11.445
2025-06-01,88.55,26.850000000000012,18.035
2025-06-01,88.55,26.950000000000006,18.665
2025-06-01,88.55,27.05,13.594999
2025-06-01,88.55,27.15000000000001,12.514999
2025-06-01,88.55,27.250000000000004,8.295
2025-06-01,88.55,27.350000000000012,8.48
2025-06-01,88.55,27.450000000000006,4.6899996
2025-06-01,88.55,27.55,1.31
2025-06-01,88.55,27.65000000000001,0.0
2025-06-01,88.55,27.750000000000004,4.5299997
2025-06-01,88.55,27.850000000000012,2.405
2025-06-01,88.55,27.950000000000006,0.0
2025-06-01,88.55,28.05,0.0
2025-06-01,88.55,28.15000000000001,0.0
2025-06-01,88.55,28.250000000000004,0.0
2025-06-01,88.55,28.350000000000012,0.0
2025-06-01,88.55,28.450000000000006,0.0
2025-06-01,88.55,28.55,0.0
2025-06-01,88.55,28.65000000000001,0.0
2025-06-01,88.55,28.750000000000004,0.0
2025-06-01,88.55,28.850000000000012,0.0
2025-06-01,88.55,28.950000000000006,0.0
2025-06-01,88.55,29.05,0.0
2025-06-01,88.55,29.15000000000001,0.0
2025-06-01,88.55,29.250000000000004,0.0
2025-06-01,88.55,29.350000000000012,0.0
2025-06-01,88.55,29.450000000000006,0.0
2025-06-01,88.55,29.55,0.0
2025-06-01,88.55,29.65000000000001,0.0
2025-06-01,88.55,29.750000000000004,0.0
2025-06-01,88.55,29.850000000000012,0.0
2025-06-01,88.55,29.950000000000006,0.0
2025-06-01,88.65,21.05,1.9899998
2025-06-01,88.65,21.15000000000001,1.9350002
2025-06-01,88.65,21.250000000000004,1.905
2025-06-01,88.65,21.350000000000012,1.305
2025-06-01,88.65,21.450000000000006,0.95
2025-06-01,88.65,21.55,0.50499994
2025-06-01,88.65,21.65000000000001,0.32
2025-06-01,88.65,21.750000000000004,0.625
2025-06-01,88.65,21.850000000000012,1.645
2025-06-01,88.65,21.950000000000006,2.3450003
2025-06-01,88.65,22.05,2.26
2025-06-01,88.65,22.15000000000001,1.6349999
2025-06-01,88.65,22.250000000000004,1.4199998
2025-06-01,88.65,22.350000000000012,2.1549997
2025-06-01,88.65,22.450000000000006,6.109999
2025-06-01,88.65,22.55,9.735
2025-06-01,88.65,22.65000000000001,9.344999
2025-06-01,88.65,22.750000000000004,9.864999
2025-06-01,88.65,22.850000000000012,7.2950006
2025-06-01,88.65,22.950000000000006,5.1250005
2025-06-01,88.65,23.05,2.3999999
2025-06-01,88.65,23.15000000000001,0.8299999
2025-06-01,88.65,23.250000000000004,0.13
2025-06-01,88.65,23.350000000000012,0.029999997
2025-06-01,88.65,23.450000000000006,0.0
2025-06-01,88.65,23.55,0.0
2025-06-01,88.65,23.65000000000001,0.0
2025-06-01,88.65,23.750000000000004,0.0
2025-06-01,88.65,23.850000000000012,0.0
2025-06-01,88.65,23.950000000000006,0.0
2025-06-01,88.65,24.05,0.0
2025-06-01,88.65,24.15000000000001,0.0
2025-06-01,88.65,24.250000000000004,0.0
2025-06-01,88.65,24.350000000000012,0.005
2025-06-01,88.65,24.450000000000006,1.385
2025-06-01,88.65,24.55,4.93
2025-06-01,88.65,24.65000000000001,7.8499994
2025-06-01,88.65,24.750000000000004,11.945
2025-06-01,88.65,24.850000000000012,23.35
2025-06-01,88.65,24.950000000000006,28.399998
2025-06-01,88.65,25.05,42.239998
2025-06-01,88.65,25.15000000000001,32.449997
2025-06-01,88.65,25.250000000000004,11.454999
2025-06-01,88.65,25.350000000000012,12.915001
2025-06-01,88.65,25.450000000000006,32.445
2025-06-01,88.65,25.55,44.424995
2025-06-01,88.65,25.65000000000001,29.005
2025-06-01,88.65,25.750000000000004,20.19
2025-06-01,88.65,25.850000000000012,11.274999
2025-06-01,88.65,25.950000000000006,2.655
2025-06-01,88.65,26.05,0.66499996
2025-06-01,88.65,26.15000000000001,0.86
2025-06-01,88.65,26.250000000000004,6.245
2025-06-01,88.65,26.350000000000012,9.12
2025-06-01,88.65,26.450000000000006,1.4399999
2025-06-01,88.65,26.55,0.48
2025-06-01,88.65,26.65000000000001,1.43
2025-06-01,88.65,26.750000000000004,4.6499996
2025-06-01,88.65,26.850000000000012,13.044998
2025-06-01,88.65,26.950000000000006,17.36
2025-06-01,88.65,27.05,13.039999
2025-06-01,88.65,27.15000000000001,14.9
2025-06-01,88.65,27.250000000000004,10.414999
2025-06-01,88.65,27.350000000000012,6.925
2025-06-01,88.65,27.450000000000006,4.865
2025-06-01,88.65,27.55,3.5
2025-06-01,88.65,27.65000000000001,0.0
2025-06-01,88.65,27.750000000000004,3.4499998
2025-06-01,88.65,27.850000000000012,2.28
2025-06-01,88.65,27.950000000000006,0.0
2025-06-01,88.65,28.05,0.0
2025-06-01,88.65,28.15000000000001,0.0
2025-06-01,88.65,28.250000000000004,0.0
